BAD,CLAGE,CLNO,DEBTINC,DELINQ,DEROG,JOB,LOAN,MORTDUE,NINQ,REASON,VALUE,YOJ
0,181.8918044,18,36.22557157,0,0,ProfExe,13000,96172,1,DebtCon,112123,14
0,188.8241991,28,32.61950164,2,0,ProfExe,13000,88614,0,HomeImp,116994,13
0,264.9921562,20,30.62263556,0,0,Office,13000,16913,0,HomeImp,48587,23
1,110.1931963,30,48.9777317,0,0,Other,13000,125969,2,DebtCon,144076,4
1,142.1666667,37,,3,0,Other,13000,70000,0,DebtCon,90704,15
1,148.5,24,,1,0,Other,13000,34000,2,HomeImp,65000,4.5
0,211.0666667,18,,0,0,ProfExe,13000,38200,3,HomeImp,64764,4
0,304.3666667,16,,0,0,ProfExe,13000,6793,0,DebtCon,47700,4
0,292.1,20,,0,0,Other,13000,59000,0,HomeImp,83187,
0,262.7333333,12,,0,0,ProfExe,13000,61612,1,HomeImp,99132,8
0,90.93333333,9,,,,Other,13000,,2,DebtCon,25425,13
0,199.9,16,,1,0,ProfExe,13000,20200,2,DebtCon,37245,21
1,193.8,9,,1,9,Other,13000,7200,0,HomeImp,24869,0.7
1,66.93333333,7,,2,3,Other,13000,41193,4,DebtCon,58000,18
1,132.8666667,14,,0,1,Other,13000,36223,0,DebtCon,,9
1,21.26666667,15,,1,0,Self,13000,43744,1,DebtCon,60000,22
1,132.8666667,21,,0,0,ProfExe,13000,94941,0,DebtCon,120000,0.1
1,106.5333333,37,,6,2,ProfExe,13000,137618,6,DebtCon,159000,9
1,,12,,0,0,Self,13000,47000,3,HomeImp,60000,1
1,195.8333333,50,,2,0,Mgr,13000,177000,1,DebtCon,200000,3
1,149.1666667,28,,2,0,Other,13000,60000,0,DebtCon,86400,12
1,138.3333333,65,,2,2,Mgr,13000,111000,3,,137813,6
1,19.33333333,5,,0,0,ProfExe,13000,152029,7,HomeImp,173750,20
0,92.99959341,11,29.11293616,0,0,Other,13000,26863,2,HomeImp,44218,10
0,285.2759347,45,35.04547106,0,0,ProfExe,13000,110094,0,DebtCon,145807,2
0,185.6449939,30,39.41871848,3,2,Office,13000,66014,2,DebtCon,85528,4
0,172.6966846,34,42.56558229,0,0,ProfExe,13000,61865,2,DebtCon,72045,0
0,198.0728056,5,25.50782049,0,0,,13000,,0,HomeImp,25552,28
0,,,,,,,13000,77355,,,114400,
0,184.9903244,12,28.60207607,0,1,Other,13000,44875,1,DebtCon,57713,0
0,122.6386999,15,29.32751367,0,0,ProfExe,13000,110097,0,HomeImp,210595,3
0,256.7103553,26,27.31010697,0,0,Other,13000,60719,0,,73677,11
0,67.11166592,14,37.29777299,0,0,Other,13000,80277,2,DebtCon,106799,3
0,,,35.80961273,,,Mgr,13000,40996,,DebtCon,58938,
0,242.6505336,18,30.89311822,0,0,Other,13100,48153,0,DebtCon,70059,11
0,174.8817439,11,39.78440826,0,0,ProfExe,13100,70878,0,DebtCon,86743,10
0,101.3622896,26,27.02148065,0,0,ProfExe,13100,74832,1,HomeImp,98616,6
0,195.5387113,24,36.61107299,2,1,Other,13100,59608,1,HomeImp,72561,30
0,240.4102919,37,40.73560441,0,0,Office,13100,69259,3,DebtCon,75149,11
1,,,,,,ProfExe,13100,,,HomeImp,,0.75
0,130.6484684,34,26.50010508,0,0,Sales,13100,64897,0,DebtCon,81598,7
0,319.5959373,8,25.83678517,0,0,Other,13100,,0,HomeImp,47568,0
1,93.3,3,,0,2,Office,13100,22422,1,HomeImp,34800,2.6
0,135.8630384,24,29.21582663,0,0,Other,13100,82411,4,HomeImp,103833,21
0,232.9947127,26,29.66798564,0,0,Other,13100,70368,3,DebtCon,87407,2
0,,0,3.657370718,0,0,,13100,,0,,65933,0
0,178.6123626,13,38.76331381,0,0,Other,13100,50552,0,DebtCon,59889,4
0,149.4525291,13,37.00852693,0,0,Office,13100,73987,1,DebtCon,106557,9
0,258.9371542,26,28.73085117,0,0,Other,13100,61853,0,,73480,13
0,162.9937439,26,34.17834568,0,0,Other,13100,97287,0,DebtCon,123281,9
0,182.1817822,24,34.78513256,2,1,Other,13100,59460,0,HomeImp,72387,29
1,92.4,9,,0,1,Other,13100,54000,0,DebtCon,74750,14
0,184.8800106,23,37.34734877,2,1,Other,13100,58039,1,HomeImp,68558,29
0,71.46170475,15,41.60981324,0,0,Other,13100,44817,0,DebtCon,59544,
0,196.2413709,55,35.60287536,0,0,Office,13200,155478,1,HomeImp,183646,5
0,,1,1.565931047,0,1,,13200,,0,,69139,0
0,240.8560165,25,29.06412827,0,0,Other,13200,70069,2,DebtCon,88303,3
0,248.7881304,37,41.90560462,0,0,Office,13200,69195,3,DebtCon,79252,13
0,183.5237293,14,39.75217179,0,1,Office,13200,69697,1,HomeImp,91722,24
0,94.68710666,24,38.41275614,0,0,Office,13200,58549,0,DebtCon,81381,13
0,89.65253609,16,18.10528202,1,0,Office,13200,15346,0,DebtCon,30809,7
1,102.6208363,29,38.93416913,1,,Other,13200,65372,3,DebtCon,81426,4
1,113.2333333,25,,0,0,Other,13200,65997,2,DebtCon,88000,2
0,156.5454512,25,42.73666557,3,0,Mgr,13200,93254,0,HomeImp,125738,3
0,107.7733867,17,20.64319968,1,0,Office,13200,22270,0,DebtCon,38437,5
0,68.54904501,14,34.53524372,0,0,Other,13200,77241,2,DebtCon,112904,5
0,97.96296166,13,33.74336765,0,0,Other,13200,81654,1,DebtCon,114333,5
0,240.6435766,25,29.26799242,0,0,Other,13200,71775,3,DebtCon,80480,0
0,,,39.37026271,,,Other,13200,28428,,DebtCon,34477,0
0,294.7820846,19,29.95255446,0,0,Other,13200,59422,0,HomeImp,88308,
0,178.0647524,33,29.95423093,1,,ProfExe,13200,117985,0,DebtCon,138969,16
1,226.2,33,,1,0,Mgr,13300,58000,1,DebtCon,75000,6.6
0,178.0344633,26,40.10275183,3,0,Mgr,13300,96201,0,HomeImp,124892,3
0,180.0294503,30,27.04500676,0,2,ProfExe,13300,76663,1,DebtCon,96022,10
0,,,34.5618314,,,,13300,80059,,,121790,
0,260.0716499,27,27.28688203,0,0,Other,13300,61414,0,,72101,12
0,81.10679915,13,33.86964175,0,0,Other,13300,81944,1,DebtCon,108768,5
1,335.9893152,14,30.37586285,2,0,ProfExe,13300,67483,1,DebtCon,85454,16
1,182.0643734,20,40.20667111,,0,Sales,13300,60014,1,DebtCon,75695,1
0,157.9169897,34,29.79823118,,,Other,13300,64002,,DebtCon,88174,3
0,,0,3.72042142,0,0,,13300,,0,,72583,1
0,91.92352891,4,35.24312086,0,0,Other,13300,35000,0,HomeImp,44195,8
0,322.004542,16,15.91676921,0,0,ProfExe,13300,14212,0,DebtCon,57608,3
0,154.4848138,35,41.11915349,0,0,ProfExe,13300,57878,2,DebtCon,69907,1
1,127.7666667,9,,0,0,ProfExe,13300,45860,4,HomeImp,63500,7
0,198.39162,25,41.98711554,0,,ProfExe,13300,153411,3,DebtCon,182014,7
0,208.9206936,17,37.05572455,0,0,ProfExe,13300,44509,3,HomeImp,72292,3
0,,,36.02710417,,,Mgr,13300,38232,,DebtCon,59482,
0,118.918494,27,24.76962193,0,0,ProfExe,13300,81574,0,HomeImp,103760,6
0,232.2921386,24,32.01270136,0,0,Mgr,13300,86360,0,HomeImp,116111,8
0,175.1914887,27,34.23139353,1,0,ProfExe,13300,85532,0,HomeImp,115800,11
0,210.9969755,4,23.80714773,0,0,,13300,,1,HomeImp,27136,27
0,77.4451063,14,36.86921264,0,0,Other,13300,74609,2,DebtCon,115056,6
0,175.962695,34,31.56344122,,,Other,13300,66174,,DebtCon,79957,2
0,178.1121065,16,33.79509124,0,0,Other,13300,66502,1,DebtCon,78138,4
0,159.2070876,22,38.94860467,0,0,Other,13300,79512,4,DebtCon,92224,9
0,222.9130724,10,32.96863267,0,0,Other,13300,55505,0,DebtCon,76841,0
0,176.8461955,13,27.86558873,0,0,Other,13300,50039,0,DebtCon,63784,3
1,147.9109824,10,30.96207665,0,0,Self,13300,25698,1,HomeImp,58760,15
0,74.43599333,14,41.0603207,0,0,Other,13300,44952,0,DebtCon,56394,
0,195.8776327,15,24.87750841,0,0,ProfExe,13300,49491,0,DebtCon,69028,16
0,169.8524493,14,25.10971349,0,0,Other,13400,53699,0,DebtCon,68084,3
1,110.7417416,29,48.34023474,0,1,Other,13400,131524,2,DebtCon,148356,4
0,210.7182561,25,40.2473728,1,,ProfExe,13400,156455,4,DebtCon,180313,6
0,214.3620435,9,36.30954976,0,0,Other,13400,53294,0,DebtCon,69042,0
0,145.7565967,24,31.33641826,0,0,Other,13400,88810,4,HomeImp,102409,19
0,124.5640179,25,34.95327869,0,0,,13400,102700,1,DebtCon,121216,3
1,82.70830934,32,36.94779822,2,0,Other,13400,58307,2,DebtCon,71810,9
0,345.5431065,21,15.76191917,0,1,Other,13400,9698,1,HomeImp,65524,9
0,179.127926,32,29.54928351,0,0,ProfExe,13400,98701,2,HomeImp,129679,10
1,165.3333333,26,,0,0,ProfExe,13400,111000,2,DebtCon,131000,14
0,179.9770702,30,37.42893752,3,1,Office,13400,67941,3,DebtCon,84973,6
0,261.1896369,21,28.95306771,0,0,Other,13400,51225,0,DebtCon,69361,0
0,137.707783,21,36.80162473,0,0,Office,13400,94102,0,HomeImp,114147,2
0,149.935294,29,38.92926589,0,,Other,13400,30507,6,DebtCon,47990,7
0,20.7592153,3,42.00939008,0,0,Other,13400,65662,1,DebtCon,92050,2
0,71.44366499,21,24.47029999,0,3,Other,13400,78465,1,DebtCon,97506,5
1,234.0218164,16,19.089301,2,2,Other,13400,5900,3,HomeImp,55320,3
0,125.3854461,9,36.22986386,0,0,Other,13400,60174,3,DebtCon,81944,1
0,268.1075925,16,36.1587181,0,0,Office,13400,100784,0,,118708,15
0,165.0302675,35,30.44483907,,,Other,13400,69612,,DebtCon,87728,3
0,163.1318589,34,40.94386627,0,0,ProfExe,13400,66737,2,DebtCon,71117,0
0,145.9623436,21,39.24466948,0,0,Office,13400,95084,0,HomeImp,117279,4
0,108.2170094,8,31.61392956,,,Other,13400,,2,DebtCon,33664,13
0,180.9451064,27,33.90005642,1,0,ProfExe,13400,87175,1,HomeImp,115530,13
0,159.61702,14,40.75298037,0,0,Office,13500,68262,1,HomeImp,93841,26
0,182.6956696,24,35.51267298,2,1,Other,13500,59941,1,HomeImp,69336,29
0,250.5613569,12,34.91379344,0,0,ProfExe,13500,63572,0,HomeImp,102739,7
0,239.7437209,12,41.07711783,0,0,Office,13500,88738,0,DebtCon,114815,9
0,258.6215011,27,29.33014205,0,0,Other,13500,63150,0,,77787,10
0,202.4658818,19,42.81473465,0,0,Other,13500,71698,2,DebtCon,93536,6
0,300.5794229,19,28.1182969,0,0,Other,13500,59352,0,HomeImp,87767,
0,,,38.31942585,,,Mgr,13500,40023,,DebtCon,67357,
0,263.9311707,21,29.96620202,0,0,Other,13500,44586,0,DebtCon,73764,2
0,,,35.36413972,,,Mgr,13500,40786,,DebtCon,66872,
0,211.8769452,15,38.10420812,0,0,Other,13500,91734,3,DebtCon,114906,12
0,98.41775325,33,39.2941028,1,0,ProfExe,13500,82036,0,HomeImp,104261,4
0,130.77657,25,33.53988748,0,0,,13500,109258,1,DebtCon,126101,2
1,145.2,23,,0,1,Other,13500,73000,0,DebtCon,97000,12
1,250.6333333,46,,0,0,Sales,13500,70000,0,DebtCon,93500,25
0,276.0666667,43,,0,0,Other,13500,47900,5,DebtCon,135500,2
0,153.1666667,12,,0,0,ProfExe,13500,42000,2,DebtCon,62800,6
1,105.5,34,,2,0,ProfExe,13500,65000,4,DebtCon,,14
1,127.8,27,,4,0,ProfExe,13500,80223,2,DebtCon,108491,4
1,238.4,57,,1,0,Mgr,13500,83673,3,HomeImp,109000,2.3
1,227.2666667,37,,4,6,Other,13500,28000,6,DebtCon,85999,0
0,174.5064082,18,36.01089152,0,0,ProfExe,13500,89184,1,DebtCon,116848,13
0,290.3107749,46,34.69906743,0,0,ProfExe,13500,116123,0,DebtCon,145597,3
0,147.3553126,35,28.52255337,0,0,Sales,13500,67180,0,DebtCon,85634,5
0,209.4605943,15,39.52184453,0,0,Other,13500,92989,3,DebtCon,111120,13
0,268.5867999,43,42.69239671,0,0,Other,13500,48832,4,DebtCon,144065,1
0,188.2609728,32,31.63052886,0,,ProfExe,13500,117604,1,DebtCon,136099,15
0,348.669492,16,39.55070302,1,0,Office,13500,124696,0,HomeImp,200707,0
0,183.2620095,33,31.48679667,1,,ProfExe,13500,117321,0,DebtCon,138746,14
0,209.1299457,15,37.71410706,0,0,Other,13600,94727,3,DebtCon,112683,11
0,238.62182,26,31.55270697,0,0,Other,13600,66754,3,DebtCon,80156,5
0,115.3238836,24,36.85085748,0,0,Office,13600,64799,0,DebtCon,84425,14
0,114.8430305,14,26.3251112,0,0,ProfExe,13600,115816,1,HomeImp,212995,1
0,101.7935233,8,32.66950311,,,Other,13600,,1,DebtCon,35396,11
0,,0,3.265083387,0,0,,13600,,0,,71904,0
0,185.3385058,28,35.54980874,2,0,ProfExe,13600,87294,0,HomeImp,115183,11
0,263.9610151,11,36.43846627,0,0,ProfExe,13600,66178,0,HomeImp,104378,6
0,146.7187425,17,33.74711583,2,,Sales,13600,89937,1,DebtCon,110986,14
0,194.2738338,23,37.13442194,2,1,Other,13600,58539,1,HomeImp,67899,29
0,245.6056956,32,43.39620459,0,0,Office,13600,66098,1,HomeImp,76014,12
0,399.3557015,12,21.26089485,2,0,ProfExe,13600,18232,0,DebtCon,75898,19
0,107.9131329,23,36.3270224,1,0,Office,13600,55901,0,DebtCon,87519,13
0,125.7666667,9,,0,0,Mgr,13600,41000,1,DebtCon,73440,4
0,193.7666667,20,,0,0,ProfExe,13600,55864,0,DebtCon,87500,9
1,230.3,18,,1,8,Other,13600,30200,0,HomeImp,43600,0
1,,0,,0,0,Mgr,13600,70000,0,DebtCon,88000,16
0,201.8355908,16,39.66605441,0,0,Other,13600,90519,3,DebtCon,110885,12
0,269.6287109,19,28.17242611,1,0,Office,13600,12724,0,HomeImp,52016,24
0,148.0672908,22,41.61289898,0,0,Other,13600,81620,0,DebtCon,101933,1
0,362.5122503,22,14.26712754,0,2,Other,13600,7627,1,HomeImp,59173,7
0,199.6986174,25,42.31951831,1,,ProfExe,13600,159591,3,DebtCon,182585,7
0,174.3477876,32,27.96913798,0,0,ProfExe,13600,101377,2,HomeImp,131079,10
0,111.0078189,15,38.77313698,0,0,Other,13600,39997,2,DebtCon,56571,6
0,255.3787569,36,41.62539858,0,0,Office,13600,67354,4,DebtCon,81255,10
0,302.2019151,16,16.77857669,0,0,ProfExe,13600,13202,0,DebtCon,50848,3
0,259.733117,45,35.31021701,0,0,ProfExe,13600,112223,1,DebtCon,144451,0
0,268.8333333,34,,1,0,Office,13700,94650,1,DebtCon,109650,3.5
0,181.7225343,27,32.65202263,2,0,ProfExe,13700,81378,0,HomeImp,108628,12
0,144.5336059,22,38.78104826,0,0,Office,13700,96225,1,HomeImp,112676,2
0,,,35.18815986,,,Mgr,13700,38981,,DebtCon,67536,
0,171.9458387,25,41.96010591,0,0,Office,13700,84761,1,HomeImp,95382,
1,181.3057998,33,39.27246634,3,0,Other,13700,74147,0,DebtCon,92427,7
0,201.0424021,37,43.47167729,0,0,ProfExe,13700,89345,2,DebtCon,105590,6
0,66.72394684,20,36.5165325,0,0,ProfExe,13700,80300,0,HomeImp,98088,1
0,215.6120163,13,40.30430134,0,0,Office,13700,90714,0,DebtCon,120292,11
1,167.4333333,31,,0,0,Mgr,13700,59012,0,DebtCon,81465,12
0,231.9014789,29,26.70247344,0,0,Office,13700,35825,2,DebtCon,66612,22
0,73.45576587,12,28.70919291,0,0,Other,13700,27536,2,HomeImp,45819,7
0,154.7521209,13,39.38990883,0,0,Office,13700,70018,1,HomeImp,89803,24
0,103.6928184,24,36.66531854,0,0,Office,13700,58788,0,DebtCon,87260,14
1,101.5666667,25,,1,0,ProfExe,13700,46000,0,DebtCon,81000,1.5
0,182.1802565,29,37.07341346,3,2,Office,13700,64486,3,DebtCon,84759,4
0,135.3327036,23,29.40952403,0,0,Other,13700,86161,4,HomeImp,106737,22
0,133.5420141,10,22.96477273,0,0,Mgr,13700,12577,0,DebtCon,41075,7
0,176.9525325,27,34.59683753,0,0,Other,13700,95065,0,DebtCon,123858,9
0,75.89241528,14,36.39536633,0,0,Other,13700,74015,2,DebtCon,113766,7
0,65.00074225,12,30.26836885,0,0,Other,13700,32942,2,HomeImp,40143,8
0,181.4048504,17,34.31543721,0,0,ProfExe,13700,96597,1,DebtCon,120380,13
0,271.6567243,36,40.56198365,0,0,Office,13700,70763,5,DebtCon,78449,12
0,155.8152865,13,29.55636639,2,0,Other,13700,53094,0,HomeImp,79069,2
0,308.1085404,20,29.48252787,0,0,Other,13700,60623,0,HomeImp,83979,
0,171.9534106,28,32.84350491,1,0,ProfExe,13700,84996,0,HomeImp,112522,9
0,179.4433323,13,37.70515917,0,0,Other,13700,46611,0,DebtCon,65031,2
0,195.0421854,19,43.33534671,0,0,Other,13700,77824,3,DebtCon,94840,6
0,250.3295845,25,30.97173013,0,0,Mgr,13700,88654,0,HomeImp,114011,10
0,347.9666667,42,,2,1,ProfExe,13700,73600,,DebtCon,92000,9
0,108.0191417,10,37.84664809,0,0,Other,13700,59530,3,DebtCon,81068,0
0,169.0054102,9,21.5328971,,,Mgr,13800,,,HomeImp,44459,4
0,221.2231427,28,41.48214297,0,0,Office,13800,73688,2,DebtCon,94071,9
0,159.2524968,26,42.30523974,2,0,Mgr,13800,94843,0,HomeImp,125541,2
0,183.1093606,19,22.64339555,0,0,ProfExe,13800,57481,0,DebtCon,89421,9
0,73.07523809,14,34.2526057,0,0,Other,13800,76537,1,DebtCon,108747,5
0,296.3333333,19,,0,0,ProfExe,13800,77130,0,DebtCon,127000,15
1,91.26666667,17,,0,0,Other,13800,35807,1,DebtCon,40700,1
0,108.7902333,19,40.99070382,0,0,Other,13800,40674,2,DebtCon,61216,
0,76.93312296,12,30.42242943,0,0,Other,13800,31974,1,HomeImp,44417,7
0,303.6882297,18,27.86907921,0,0,ProfExe,13800,85805,0,DebtCon,135789,15
0,259.1030228,19,29.47966234,0,0,Office,13800,18714,0,HomeImp,47905,25
0,316.0362444,9,26.16601382,0,0,Other,13800,,0,HomeImp,43082,0
0,105.6662342,17,20.3331556,0,0,Office,13800,21711,0,DebtCon,32357,7
0,68.58368974,19,36.83942264,0,0,ProfExe,13800,85969,0,HomeImp,101664,0
0,230.4575544,24,33.38331418,0,0,Mgr,13800,75142,10,DebtCon,95667,19
1,111.6,23,,3,0,Office,13800,65178,1,DebtCon,79000,11
0,217.2421291,25,40.82734463,0,,ProfExe,13800,152441,3,DebtCon,184723,6
0,295.7213173,19,29.96660243,0,0,ProfExe,13800,78645,0,DebtCon,130104,16
0,135.9486225,35,27.19410701,0,0,Sales,13800,67762,0,DebtCon,80748,8
1,120.7813962,22,23.20471329,3,1,Other,13800,97778,1,DebtCon,116814,15
0,173.8758677,10,20.6823774,,,Mgr,13800,,,HomeImp,44092,5
0,,,,,,,13900,57700,,DebtCon,74350,8.5
1,134.6335792,36,39.19614946,2,0,Other,13900,77699,0,DebtCon,92587,13
1,209.4799103,15,35.77489179,2,0,Other,13900,,0,HomeImp,,4
0,239.083696,14,19.62614951,0,0,Other,13900,11413,0,DebtCon,81273,7
0,111.8099755,24,39.00850812,0,0,Office,13900,64356,0,DebtCon,88028,13
0,142.0379034,21,34.12275351,0,0,ProfExe,13900,96326,5,HomeImp,144668,15
0,83.06246819,15,42.40363421,0,0,Other,13900,41641,0,DebtCon,53200,
1,176.5303274,39,24.39371452,1,2,Other,13900,56710,0,HomeImp,59348,14
0,284.4969036,19,31.16414999,0,0,Other,13900,68876,0,HomeImp,90813,
0,239.7732321,37,42.23618914,0,0,Office,13900,62968,3,DebtCon,84947,13
0,182.4007551,19,21.29607532,0,0,ProfExe,13900,65437,0,DebtCon,94518,10
0,192.482316,26,41.17671183,1,,ProfExe,13900,155486,4,DebtCon,178789,7
0,153.0875555,22,40.19530694,0,0,Other,13900,80960,0,DebtCon,100730,0
0,120.7,20,,0,0,Office,13900,62103,1,DebtCon,80000,5.5
0,71.55047746,19,34.75170874,0,0,ProfExe,13900,78442,0,HomeImp,105065,0
0,297.9070847,8,25.94071095,0,0,Other,13900,,1,HomeImp,40881,0
0,180.1874224,27,33.35187025,2,0,ProfExe,13900,84427,0,HomeImp,114209,12
1,111.5886033,38,91.61259998,6,2,ProfExe,13900,144263,5,DebtCon,167164,8
0,210.2021295,11,41.01100137,0,0,Office,13900,95351,0,DebtCon,117381,12
0,242.9405141,26,32.17503606,0,0,Other,13900,71425,2,DebtCon,81012,2
1,90.27307943,7,41.69337722,0,0,Other,13900,51653,0,DebtCon,85578,13
0,69.26840914,20,23.91634661,0,2,Other,13900,80836,0,DebtCon,93912,5
0,341.6435017,16,40.10765909,1,0,Office,13900,127259,0,HomeImp,194233,1
1,,0,38.39422244,0,0,Mgr,13900,103030,0,DebtCon,114131,3
1,278.3014245,7,43.31320023,0,0,ProfExe,13900,,1,DebtCon,80868,18
0,145.7941061,22,40.11441144,0,0,Other,13900,85358,0,DebtCon,101401,0
0,234.9489511,25,30.95143737,0,0,Mgr,13900,88746,0,HomeImp,108160,9
0,183.6086672,30,26.43131452,0,2,ProfExe,13900,77007,0,DebtCon,96718,8
0,235.680967,17,33.77003753,0,0,Other,13900,50415,0,DebtCon,68166,10
0,153.7353987,12,29.96468739,0,0,ProfExe,13900,48110,1,DebtCon,63601,5
0,,,24.37105048,,,,13900,63831,,DebtCon,81378,9
0,95.94866523,9,34.1663452,,,Other,13900,,1,DebtCon,27779,12
0,254.2596131,21,28.88561818,0,0,Other,13900,47741,0,DebtCon,69111,2
0,259.8132832,16,23.73521616,0,0,ProfExe,13900,33403,1,DebtCon,69878,8
0,255.9614279,16,35.45381036,0,1,Office,14000,99652,0,,113012,17
0,186.9993588,12,25.81001106,0,0,Other,14000,51721,2,DebtCon,61193,0
1,342.0666667,14,,0,0,Other,14000,,2,HomeImp,28992,
0,,,25.68971094,,,,14000,,,,,
0,169.4483417,27,34.1307686,0,0,Other,14000,92583,0,DebtCon,114379,10
0,69.82355313,15,41.63705877,0,0,Other,14000,37019,0,DebtCon,57125,
0,107.5333333,15,,0,0,,14000,,0,,58407,8
0,116.3376843,26,28.29673484,0,0,ProfExe,14000,83645,0,HomeImp,101615,5
1,,,,,,,14000,67881,,DebtCon,93390,
1,,,,,,Other,14000,,,DebtCon,42500,
0,107.3666667,11,,,,Office,14000,62000,0,HomeImp,88500,9
0,115.6,10,,0,0,Other,14000,27872,1,HomeImp,48125,10
0,117.6666667,49,,1,0,Other,14000,42767,3,DebtCon,60950,7
0,248.6,42,,,,Mgr,14000,92739,3,DebtCon,125000,6
0,255.6666667,35,,0,0,ProfExe,14000,32000,1,DebtCon,48500,4
0,281.0666667,17,,0,1,Mgr,14000,42000,1,DebtCon,60000,27
1,174.4333333,20,,0,0,ProfExe,14000,64000,0,,78000,7.4
1,109.5666667,15,,3,0,Other,14000,65000,1,,,23
1,171.4333333,32,,1,0,Mgr,14000,139000,1,DebtCon,159000,13
1,188.6666667,17,,0,1,Other,14000,85200,4,HomeImp,,8
1,145.0666667,14,,1,0,Other,14000,46400,1,DebtCon,,18
1,205.9666667,51,,3,3,Office,14000,49207,2,DebtCon,70525,3
0,204.4094433,12,28.36479851,0,0,Other,14000,46541,1,DebtCon,64338,0
0,200.1553656,19,20.11698203,0,0,ProfExe,14000,59736,1,DebtCon,97411,7
0,257.2263251,12,33.90306382,0,0,ProfExe,14000,63451,1,HomeImp,105702,8
0,135.7684854,49,29.44804553,1,0,Other,14000,50890,2,DebtCon,68722,8
0,211.1025521,18,42.25458004,0,0,Other,14000,73062,2,DebtCon,88783,6
0,215.9858947,18,37.14869173,0,0,ProfExe,14000,43173,3,HomeImp,65985,5
1,184.6131909,12,18.19428042,7,0,Other,14000,,0,HomeImp,,17
0,105.7717261,21,37.4582804,0,0,ProfExe,14100,98856,4,HomeImp,143292,13
0,301.5639913,19,29.17813328,0,0,ProfExe,14100,79345,0,DebtCon,135554,15
0,110.2063505,10,19.18791401,0,0,Other,14100,36309,1,HomeImp,53321,8
1,130.3424672,8,34.79283165,0,0,ProfExe,14100,52302,4,HomeImp,63589,6
0,194.6346173,20,22.02326465,0,0,ProfExe,14100,59402,0,DebtCon,91057,8
0,237.6822783,17,33.08901751,0,0,Other,14100,54081,0,DebtCon,68577,8
1,0,8,,0,0,Other,14100,43927,12,DebtCon,60000,0
0,199.533048,15,25.09214722,0,0,ProfExe,14100,51723,0,DebtCon,77207,21
0,151.4710746,26,42.28213788,0,0,Mgr,14100,81894,1,DebtCon,98285,6
0,134.3555745,34,31.98051047,2,0,ProfExe,14100,86730,0,DebtCon,117667,1
0,134.9932518,24,29.77894608,0,0,Other,14100,86996,4,HomeImp,108452,19
0,276.5499132,16,36.59939111,0,0,Mgr,14100,49927,1,DebtCon,67761,26
0,,,27.73520406,,,,14100,65994,,DebtCon,80037,8
1,174.5911708,23,50.27621494,0,0,Mgr,14100,61036,2,HomeImp,84979,1
0,178.3390263,32,27.54114088,0,0,ProfExe,14200,102512,3,HomeImp,128657,8
0,123.6635751,23,30.63534815,0,0,Other,14200,84718,4,HomeImp,103804,21
0,76.43121321,11,31.04118388,0,0,Other,14200,34558,2,HomeImp,40754,8
0,82.99126514,8,33.21510402,,,Other,14200,,2,DebtCon,31671,13
0,209.0518045,12,39.64882408,0,0,Office,14200,94696,0,DebtCon,121528,10
0,196.1321341,15,23.77320187,0,0,ProfExe,14200,44412,0,DebtCon,72946,19
1,219.6728008,32,34.6399614,1,0,Other,14200,68750,0,DebtCon,88627,10
0,106.9838955,49,29.05790842,0,0,Other,14200,46320,2,DebtCon,62044,6
0,232.353323,23,36.47070702,0,0,Mgr,14200,73533,10,DebtCon,88924,21
0,238.2643462,25,32.13676623,0,0,Other,14200,71979,3,DebtCon,86443,2
1,139.9839768,20,43.79745956,0,0,ProfExe,14200,100663,0,DebtCon,122021,0
1,,,24.701642,,,Other,14200,,,DebtCon,49060,
0,255.6876484,41,38.74675979,,,Mgr,14200,100664,2,DebtCon,129166,4
0,,,24.83595792,,,,14200,64235,,DebtCon,76965,9
0,137.8411053,35,40.2897613,0,0,ProfExe,14200,60570,2,DebtCon,74648,2
0,127.0600081,26,31.33876448,0,0,,14200,102789,1,DebtCon,123691,3
0,130.1675148,26,27.17296471,0,0,ProfExe,14200,83231,1,HomeImp,99400,6
1,62.9,17,,3,1,Mgr,14300,52260,0,DebtCon,73000,0.6
0,260.0849449,20,28.83993348,0,0,Other,14300,43826,0,DebtCon,70517,0
0,144.999297,23,30.13063638,0,0,Other,14300,85631,3,HomeImp,100000,20
0,262.3067403,19,30.93367839,0,0,Office,14300,19111,0,HomeImp,49794,23
0,253.5924509,25,30.68621875,0,0,Other,14300,67018,3,DebtCon,81805,1
0,,0,3.9608595,0,0,,14300,,0,,63319,0
0,145.1018727,26,34.42963198,0,0,,14300,111623,1,DebtCon,127049,2
0,205.6830398,20,20.98981184,0,0,ProfExe,14300,60811,0,DebtCon,89324,8
0,115.136885,9,28.73834319,0,0,Mgr,14300,45615,0,DebtCon,80818,4
0,333.8333333,50,,1,,Office,14300,81000,2,DebtCon,100000,30
0,103.5,17,,0,1,Mgr,14300,21828,1,DebtCon,38000,17
1,320.6333333,26,,0,0,,14300,37000,2,DebtCon,54000,0
0,155.1431608,28,40.50295999,0,,Other,14300,33261,6,DebtCon,41835,9
0,220.899221,12,39.87750077,0,0,Office,14300,93989,0,DebtCon,117410,10
0,190.7530437,36,40.77814232,0,0,ProfExe,14300,85478,1,DebtCon,113372,9
0,314.4683435,8,27.60891892,0,0,Other,14300,,0,HomeImp,41870,0
